ano;esfera_administrativa;cnuc;nome_da_uc;uf;municipios_abrangidos;latitude;longitude;bioma;area_soma_bioma_(ha);grau_de_efetividade;calculo_efetividade;calculo_resultados;calculo_produtos;calculo_contexto;calculo_planejamento;calculo_insumos;calculo_processo
2018;Federal;0000.00.0246;RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIA;AL;Jequiá da Praia (AL);-10,00309785;-35,98950822;MARINHO;10197;3 - Moderada Efetividade;0.501970136;0.69637346;0.72619048;0.31481481;0.55669382;0.27083333;0.5703125
2017;Federal;0000.00.0246;RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIA;AL;Jequiá da Praia (AL);-10,00309785;-35,98950822;MARINHO;10197;4 - Reduzida Efetividade;0.385451824;0.34125434;0.72619048;0.39583333;0.25581494;0.2578125;0.42708333
2020;Federal;0000.00.0249;RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIA;PA;Viseu (PA);-1,045373833;-46,22158133;AMAZONIA;72790;3 - Moderada Efetividade;0.583343187;0.70083333;0.66666667;0.45;0.56681059;0.640625;0.5078125
2018;Federal;0000.00.0249;RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIA;PA;Viseu (PA);-1,045373833;-46,22158133;AMAZONIA;72790;3 - Moderada Efetividade;0.560539272;0.621875;0.65277778;0.44791667;0.53237069;0.63541667;0.5
2019;Federal;0000.00.0249;RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIA;PA;Viseu (PA);-1,045373833;-46,22158133;AMAZONIA;72790;3 - Moderada Efetividade;0.559588401;0.63583333;0.66666667;0.4375;0.51677149;0.63068182;0.5
2017;Federal;0000.00.0249;RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIA;PA;Viseu (PA);-1,045373833;-46,22158133;AMAZONIA;72790;3 - Moderada Efetividade;0.482257913;0.57690972;0.671875;0.44791667;0.42555546;0.41145833;0.38888889
2020;Federal;0000.00.0254;RESERVA EXTRATIVISTA MARINHA DE SOURE;PA;Soure (PA);-0,499595294;-48,46056483;AMAZONIA;29579;2 - Efetiva;0.617576032;0.79582782;0.76388889;0.26785714;0.59623718;0.73263889;0.65972222
2018;Federal;0000.00.0254;RESERVA EXTRATIVISTA MARINHA DE SOURE;PA;Soure (PA);-0,499595294;-48,46056483;AMAZONIA;29579;3 - Moderada Efetividade;0.553795913;0.74740961;0.72727273;0.30952381;0.54786786;0.48263889;0.58333333
2019;Federal;0000.00.0254;RESERVA EXTRATIVISTA MARINHA DE SOURE;PA;Soure (PA);-0,499595294;-48,46056483;AMAZONIA;29579;3 - Moderada Efetividade;0.548041521;0.72111993;0.73484848;0.30208333;0.51293931;0.49375;0.59375
2017;Federal;0000.00.0254;RESERVA EXTRATIVISTA MARINHA DE SOURE;PA;Soure (PA);-0,499595294;-48,46056483;AMAZONIA;29579;3 - Moderada Efetividade;0.535391985;0.60339506;0.77083333;0.375;0.4402112;0.4875;0.5859375
2018;Federal;0000.00.0225;RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAIBA;MA, PI;Água Doce do Maranhão (MA), Ilha Grande (PI);-2,782286884;-41,94715767;CERRADO;27022;3 - Moderada Efetividade;0.589436292;0.58289931;0.796875;0.29166667;0.42839956;0.85;0.7109375
2019;Federal;0000.00.0225;RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAIBA;MA, PI;Água Doce do Maranhão (MA), Ilha Grande (PI);-2,782286884;-41,94715767;CERRADO;27022;3 - Moderada Efetividade;0.586572443;0.59244792;0.80952381;0.29166667;0.45835861;0.8625;0.63392857
2020;Federal;0000.00.0225;RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAIBA;MA, PI;Água Doce do Maranhão (MA), Ilha Grande (PI);-2,782286884;-41,94715767;CERRADO;27022;3 - Moderada Efetividade;0.47239579;0.43333333;0.78645833;0.25;0.31444502;0.71022727;0.5
2020;Federal;0000.00.3133;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;PA;Marapanim (PA);-0,643586814;-47,70015313;AMAZONIA;26465;3 - Moderada Efetividade;0.402892194;0.44444444;0.6875;0.29166667;0.16301671;0.53308824;0.4296875
2019;Federal;0000.00.3133;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;PA;Marapanim (PA);-0,643586814;-47,70015313;AMAZONIA;26465;4 - Reduzida Efetividade;0.366193071;0.30833333;0.46590909;0.25833333;0.20368484;0.54545455;0.5
2017;Federal;0000.00.3133;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;PA;Marapanim (PA);-0,643586814;-47,70015313;AMAZONIA;26465;4 - Reduzida Efetividade;0.342734987;0.26041667;0.53030303;0.25925926;0.17358112;0.5125;0.44444444
2018;Federal;0000.00.3133;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;PA;Marapanim (PA);-0,643586814;-47,70015313;AMAZONIA;26465;4 - Reduzida Efetividade;0.337692938;0.26041667;0.51041667;0.25833333;0.15373566;0.52631579;0.45138889
2018;Federal;0000.00.3132;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;PA;São Caetano de Odivelas (PA);-0,72060664;-48,03609749;AMAZONIA;21028;3 - Moderada Efetividade;0.519493887;0.87152778;0.734375;0.47222222;0.60974457;0.11931818;0.53125
2019;Federal;0000.00.3132;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;PA;São Caetano de Odivelas (PA);-0,72060664;-48,03609749;AMAZONIA;21028;3 - Moderada Efetividade;0.434763673;0.45535714;0.58333333;0.41666667;0.2383688;0.53365385;0.4453125
2020;Federal;0000.00.3132;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;PA;São Caetano de Odivelas (PA);-0,72060664;-48,03609749;AMAZONIA;21028;4 - Reduzida Efetividade;0.391105088;0.4875;0.60069444;0.34722222;0.16048941;0.48579545;0.3671875
2017;Federal;0000.00.0255;RESERVA EXTRATIVISTA MARINHA PIRAJUBAE;SC;Florianópolis (SC);-27,6496279;-48,54251877;MARINHO;1687;2 - Efetiva;0.624848776;0.47612847;0.72916667;0.875;0.48922556;0.6796875;0.5625
2018;Federal;0000.00.0255;RESERVA EXTRATIVISTA MARINHA PIRAJUBAE;SC;Florianópolis (SC);-27,6496279;-48,54251877;MARINHO;1687;3 - Moderada Efetividade;0.589065432;0.37022569;0.76666667;0.875;0.42699239;0.63942308;0.5625
2019;Federal;0000.00.0255;RESERVA EXTRATIVISTA MARINHA PIRAJUBAE;SC;Florianópolis (SC);-27,6496279;-48,54251877;MARINHO;1687;3 - Moderada Efetividade;0.545408257;0.44529478;0.5625;0.5;0.38122547;0.86160714;0.6015625
2020;Federal;0000.00.0255;RESERVA EXTRATIVISTA MARINHA PIRAJUBAE;SC;Florianópolis (SC);-27,6496279;-48,54251877;MARINHO;1687;3 - Moderada Efetividade;0.510561148;0.44805839;0.55555556;0.54166667;0.25234788;0.87019231;0.55
2018;Federal;0000.00.0250;RESERVA EXTRATIVISTA MARINHA TRACUATEUA;PA;Tracuateua (PA);-0,844161366;-46,88436655;AMAZONIA;27865;2 - Efetiva;0.659920399;0.66986111;0.79166667;0.83333333;0.53412226;0.59659091;0.5625
2020;Federal;0000.00.0250;RESERVA EXTRATIVISTA MARINHA TRACUATEUA;PA;Tracuateua (PA);-0,844161366;-46,88436655;AMAZONIA;27865;3 - Moderada Efetividade;0.582914541;0.63694444;0.79761905;0.45138889;0.57051156;0.61363636;0.4765625
2017;Federal;0000.00.0250;RESERVA EXTRATIVISTA MARINHA TRACUATEUA;PA;Tracuateua (PA);-0,844161366;-46,88436655;AMAZONIA;27865;3 - Moderada Efetividade;0.562050789;0.58569444;0.79166667;0.83333333;0.46250211;0.2625;0.515625
2019;Federal;0000.00.0250;RESERVA EXTRATIVISTA MARINHA TRACUATEUA;PA;Tracuateua (PA);-0,844161366;-46,88436655;AMAZONIA;27865;3 - Moderada Efetividade;0.560990758;0.56111111;0.76190476;0.44166667;0.50089815;0.61363636;0.52777778
2020;Federal;0000.00.0226;RESERVA EXTRATIVISTA MATA GRANDE;MA;Imperatriz (MA), Cidelândia (MA);-5,504035473;-47,3364968;CERRADO;11432;2 - Efetiva;0.616801106;0.85185185;0.71666667;0.39583333;0.62809311;0.70833333;0.48214286
2018;Federal;0000.00.0226;RESERVA EXTRATIVISTA MATA GRANDE;MA;Imperatriz (MA), Cidelândia (MA);-5,504035473;-47,3364968;CERRADO;11432;3 - Moderada Efetividade;0.585056474;0.98611111;0.65833333;0.20833333;0.72549259;0.5234375;0.60416667
2019;Federal;0000.00.0226;RESERVA EXTRATIVISTA MATA GRANDE;MA;Imperatriz (MA), Cidelândia (MA);-5,504035473;-47,3364968;CERRADO;11432;3 - Moderada Efetividade;0.504896397;0.85416667;0.65833333;0.20833333;0.56597222;0.54464286;0.375
2019;Federal;0000.00.0235;RESERVA EXTRATIVISTA MEDIO JURUA;AM;Carauari (AM);-5,265806258;-67,46595558;AMAZONIA;286955;3 - Moderada Efetividade;0.582947004;0.48527778;0.64166667;0.54166667;0.48029616;0.71875;0.6640625
2018;Federal;0000.00.0235;RESERVA EXTRATIVISTA MEDIO JURUA;AM;Carauari (AM);-5,265806258;-67,46595558;AMAZONIA;286955;3 - Moderada Efetividade;0.561644572;0.46180556;0.66071429;0.45833333;0.45121284;0.76041667;0.6328125
2020;Federal;0000.00.0235;RESERVA EXTRATIVISTA MEDIO JURUA;AM;Carauari (AM);-5,265806258;-67,46595558;AMAZONIA;286955;3 - Moderada Efetividade;0.528034633;0.44694444;0.66287879;0.52083333;0.40811924;0.72083333;0.46875
2020;Federal;0000.00.1809;RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE;CE;Beberibe (CE);-4,198571864;-37,8271004;MARINHO;29805;3 - Moderada Efetividade;0.584330828;0.63777778;0.71666667;0.41666667;0.50086873;0.76704545;0.5234375
2019;Federal;0000.00.1809;RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE;CE;Beberibe (CE);-4,198571864;-37,8271004;MARINHO;29805;3 - Moderada Efetividade;0.541295427;0.62180556;0.8;0.39583333;0.40950396;0.59659091;0.484375
2018;Federal;0000.00.1809;RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE;CE;Beberibe (CE);-4,198571864;-37,8271004;MARINHO;29805;3 - Moderada Efetividade;0.416142302;0.12305556;0.80952381;0.41666667;0.44130241;0.50694444;0.44642857
2019;Federal;0000.00.1520;RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL;MA;Mirinzal (MA);-2,034154041;-44,80310017;AMAZONIA;9338;3 - Moderada Efetividade;0.490180376;0.40603299;0.48611111;0.33333333;0.39620517;0.8;0.5859375
2018;Federal;0000.00.1520;RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL;MA;Mirinzal (MA);-2,034154041;-44,80310017;AMAZONIA;9338;3 - Moderada Efetividade;0.47565749;0.40603299;0.44791667;0.33333333;0.40130219;0.796875;0.53125
2019;Federal;0000.00.1810;RESERVA EXTRATIVISTA RENASCER;PA;Prainha (PA);-2,263916969;-53,44147464;AMAZONIA;209657;2 - Efetiva;0.634973131;0.6146412;0.75595238;0.48958333;0.53053689;0.82638889;0.63888889
2020;Federal;0000.00.1810;RESERVA EXTRATIVISTA RENASCER;PA;Prainha (PA);-2,263916969;-53,44147464;AMAZONIA;209657;2 - Efetiva;0.608721259;0.56646825;0.66666667;0.53571429;0.51484265;0.79166667;0.609375
2018;Federal;0000.00.1810;RESERVA EXTRATIVISTA RENASCER;PA;Prainha (PA);-2,263916969;-53,44147464;AMAZONIA;209657;3 - Moderada Efetividade;0.591132825;0.61685091;0.69444444;0.375;0.58248918;0.78125;0.55729167
2017;Federal;0000.00.1810;RESERVA EXTRATIVISTA RENASCER;PA;Prainha (PA);-2,263916969;-53,44147464;AMAZONIA;209657;3 - Moderada Efetividade;0.515944624;0.33333333;0.77777778;0.54166667;0.36758324;0.64583333;0.5375
2019;Federal;0000.00.1518;RESERVA EXTRATIVISTA RIO CAJARI;AP;Mazagão (AP), Laranjal do Jari (AP), Vitória do Jari (AP);-0,685579138;-52,00245891;AMAZONIA;532397;3 - Moderada Efetividade;0.522142215;0.51868056;0.6875;0.23214286;0.39853783;0.67857143;0.72916667
2020;Federal;0000.00.1518;RESERVA EXTRATIVISTA RIO CAJARI;AP;Mazagão (AP), Laranjal do Jari (AP), Vitória do Jari (AP);-0,685579138;-52,00245891;AMAZONIA;532397;3 - Moderada Efetividade;0.513368635;0.52347222;0.66071429;0.25;0.40188026;0.7265625;0.61458333
2017;Federal;0000.00.1518;RESERVA EXTRATIVISTA RIO CAJARI;AP;Mazagão (AP), Laranjal do Jari (AP), Vitória do Jari (AP);-0,685579138;-52,00245891;AMAZONIA;532397;3 - Moderada Efetividade;0.510720283;0.42708333;0.68518519;0.57738095;0.2949492;0.55;0.60416667
2018;Federal;0000.00.1518;RESERVA EXTRATIVISTA RIO CAJARI;AP;Mazagão (AP), Laranjal do Jari (AP), Vitória do Jari (AP);-0,685579138;-52,00245891;AMAZONIA;532397;3 - Moderada Efetividade;0.491182835;0.46875;0.71296296;0.25;0.3437731;0.675;0.61458333
2018;Federal;0000.00.0280;RESERVA EXTRATIVISTA RIO IRIRI;PA;Altamira (PA);-4,846119192;-54,29766174;AMAZONIA;398981;2 - Efetiva;0.625441216;0.64876302;0.796875;0.43055556;0.58821759;0.69117647;0.64285714
2017;Federal;0000.00.0280;RESERVA EXTRATIVISTA RIO IRIRI;PA;Altamira (PA);-4,846119192;-54,29766174;AMAZONIA;398981;3 - Moderada Efetividade;0.59813786;0.54811508;0.70833333;0.54166667;0.50319524;0.64772727;0.6640625
2019;Federal;0000.00.0280;RESERVA EXTRATIVISTA RIO IRIRI;PA;Altamira (PA);-4,846119192;-54,29766174;AMAZONIA;398981;3 - Moderada Efetividade;0.581585598;0.67447917;0.51388889;0.44791667;0.58004421;0.7421875;0.5625
2020;Federal;0000.00.0280;RESERVA EXTRATIVISTA RIO IRIRI;PA;Altamira (PA);-4,846119192;-54,29766174;AMAZONIA;398981;3 - Moderada Efetividade;0.552368455;0.63411458;0.55208333;0.45833333;0.51863079;0.72222222;0.46875
2020;Federal;0000.00.0256;RESERVA EXTRATIVISTA RIO OURO PRETO;RO;Guajará-Mirim (RO), Nova Mamoré (RO);-10,77781767;-64,76140117;AMAZONIA;204632;2 - Efetiva;0.734186419;0.87941919;0.84722222;0.43055556;0.7373015;0.77205882;0.8
2017;Federal;0000.00.0256;RESERVA EXTRATIVISTA RIO OURO PRETO;RO;Guajará-Mirim (RO), Nova Mamoré (RO);-10,77781767;-64,76140117;AMAZONIA;204632;2 - Efetiva;0.635283844;0.79166667;0.66666667;0.33333333;0.71337552;0.70625;0.675
2018;Federal;0000.00.0256;RESERVA EXTRATIVISTA RIO OURO PRETO;RO;Guajará-Mirim (RO), Nova Mamoré (RO);-10,77781767;-64,76140117;AMAZONIA;204632;2 - Efetiva;0.608289191;0.85625;0.72083333;0.20833333;0.71105663;0.6640625;0.65625
2019;Federal;0000.00.0256;RESERVA EXTRATIVISTA RIO OURO PRETO;RO;Guajará-Mirim (RO), Nova Mamoré (RO);-10,77781767;-64,76140117;AMAZONIA;204632;3 - Moderada Efetividade;0.595638973;0.76302083;0.796875;0.27777778;0.65100432;0.65441176;0.5546875
2018;Federal;0000.00.1635;RESERVA EXTRATIVISTA RIO XINGU;PA;Altamira (PA);-5,022603888;-52,8688444;AMAZONIA;303002;2 - Efetiva;0.686935926;0.73765432;0.75;0.625;0.65530977;0.79464286;0.58333333
2019;Federal;0000.00.1635;RESERVA EXTRATIVISTA RIO XINGU;PA;Altamira (PA);-5,022603888;-52,8688444;AMAZONIA;303002;2 - Efetiva;0.646612145;0.75833333;0.67708333;0.54166667;0.51527778;0.9375;0.53125
2020;Federal;0000.00.1635;RESERVA EXTRATIVISTA RIO XINGU;PA;Altamira (PA);-5,022603888;-52,8688444;AMAZONIA;303002;2 - Efetiva;0.639421925;0.75833333;0.71666667;0.54166667;0.51527778;0.9375;0.46875
2017;Federal;0000.00.1635;RESERVA EXTRATIVISTA RIO XINGU;PA;Altamira (PA);-5,022603888;-52,8688444;AMAZONIA;303002;3 - Moderada Efetividade;0.58151155;0.63534581;0.75;0.9375;0.4628916;0.40178571;0.375
2019;Federal;0000.00.0257;RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE;AC;Manoel Urbano (AC), Sena Madureira (AC);-8,261466245;-72,10094166;AMAZONIA;324901;3 - Moderada Efetividade;0.56950414;0.7;0.68518519;0.4375;0.55261752;0.67434211;0.425
2018;Federal;0000.00.0257;RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE;AC;Manoel Urbano (AC), Sena Madureira (AC);-8,261466245;-72,10094166;AMAZONIA;324901;3 - Moderada Efetividade;0.553228317;0.38541667;0.72916667;0.54166667;0.3614061;0.70723684;0.6953125
2020;Federal;0000.00.0257;RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE;AC;Manoel Urbano (AC), Sena Madureira (AC);-8,261466245;-72,10094166;AMAZONIA;324901;3 - Moderada Efetividade;0.47279069;0.47125;0.68560606;0.29166667;0.35449696;0.64880952;0.47395833
2017;Federal;0000.00.0258;RESERVA EXTRATIVISTA RIOZINHO DO ANFRISIO;PA;Altamira (PA);-4,989354396;-55,07974042;AMAZONIA;737022;2 - Efetiva;0.620481286;0.55080782;0.70833333;0.5;0.56060787;0.78125;0.65625
2019;Federal;0000.00.0258;RESERVA EXTRATIVISTA RIOZINHO DO ANFRISIO;PA;Altamira (PA);-4,989354396;-55,07974042;AMAZONIA;737022;2 - Efetiva;0.617126646;0.75291667;0.68055556;0.375;0.61305338;0.828125;0.53125
2020;Federal;0000.00.0258;RESERVA EXTRATIVISTA RIOZINHO DO ANFRISIO;PA;Altamira (PA);-4,989354396;-55,07974042;AMAZONIA;737022;2 - Efetiva;0.60900215;0.75291667;0.68055556;0.375;0.5830673;0.828125;0.515625
2018;Federal;0000.00.0258;RESERVA EXTRATIVISTA RIOZINHO DO ANFRISIO;PA;Altamira (PA);-4,989354396;-55,07974042;AMAZONIA;737022;3 - Moderada Efetividade;0.599400309;0.73767007;0.65625;0.20833333;0.68745171;0.83333333;0.625
2019;Federal;0000.00.0228;RESERVA EXTRATIVISTA SAO JOAO DA PONTA;PA;São João da Ponta (PA);-0,809885238;-47,97477196;AMAZONIA;3410;2 - Efetiva;0.649512562;0.85763889;0.79166667;0.5;0.66112978;0.4875;0.64583333
2018;Federal;0000.00.0228;RESERVA EXTRATIVISTA SAO JOAO DA PONTA;PA;São João da Ponta (PA);-0,809885238;-47,97477196;AMAZONIA;3410;3 - Moderada Efetividade;0.596356244;0.76388889;0.79166667;0.5;0.62501453;0.425;0.52083333
2020;Federal;0000.00.0228;RESERVA EXTRATIVISTA SAO JOAO DA PONTA;PA;São João da Ponta (PA);-0,809885238;-47,97477196;AMAZONIA;3410;3 - Moderada Efetividade;0.460275854;0.453125;0.80357143;0.41666667;0.22163096;0.55803571;0.43055556
2019;Federal;0000.00.0259;RESERVA EXTRATIVISTA TAPAJOS ARAPIUNS;PA;Santarém (PA);-3,06246975;-55,52815279;AMAZONIA;674205;3 - Moderada Efetividade;0.54307132;0.43518519;0.75378788;0.5;0.35047824;0.72368421;0.5859375
2020;Federal;0000.00.0259;RESERVA EXTRATIVISTA TAPAJOS ARAPIUNS;PA;Santarém (PA);-3,06246975;-55,52815279;AMAZONIA;674205;3 - Moderada Efetividade;0.542123934;0.453125;0.79166667;0.50694444;0.31203509;0.69565217;0.59375
2018;Federal;0000.00.0259;RESERVA EXTRATIVISTA TAPAJOS ARAPIUNS;PA;Santarém (PA);-3,06246975;-55,52815279;AMAZONIA;674205;3 - Moderada Efetividade;0.504377125;0.41927083;0.6875;0.4375;0.33973602;0.62215909;0.58928571
2017;Federal;0000.00.0259;RESERVA EXTRATIVISTA TAPAJOS ARAPIUNS;PA;Santarém (PA);-3,06246975;-55,52815279;AMAZONIA;674205;3 - Moderada Efetividade;0.46641678;0.421875;0.68055556;0.43333333;0.27836721;0.475;0.57638889
2018;Federal;0000.00.0282;RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA;PA;Porto de Moz (PA);-1,372523656;-49,95581179;AMAZONIA;194857;2 - Efetiva;0.693994215;0.9375;0.83333333;0.5;0.70196737;0.640625;0.60416667
2019;Federal;0000.00.0282;RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA;PA;Porto de Moz (PA);-1,372523656;-49,95581179;AMAZONIA;194857;2 - Efetiva;0.664114405;0.94791667;0.79166667;0.5;0.68020334;0.5625;0.5625
2020;Federal;0000.00.0282;RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA;PA;Porto de Moz (PA);-1,372523656;-49,95581179;AMAZONIA;194857;3 - Moderada Efetividade;0.502531522;0.62847222;0.775;0.29166667;0.42662973;0.68055556;0.35
2019;Federal;0000.00.0260;RESERVA EXTRATIVISTA VERDE PARA SEMPRE;PA;Porto de Moz (PA);-2,197127114;-52,69792827;AMAZONIA;1289294;2 - Efetiva;0.650321466;0.659375;0.63541667;0.43055556;0.6686893;0.83823529;0.70625
2020;Federal;0000.00.0260;RESERVA EXTRATIVISTA VERDE PARA SEMPRE;PA;Porto de Moz (PA);-2,197127114;-52,69792827;AMAZONIA;1289294;3 - Moderada Efetividade;0.589670214;0.64722222;0.59722222;0.44166667;0.62452373;0.76973684;0.5
2018;Federal;0000.00.0260;RESERVA EXTRATIVISTA VERDE PARA SEMPRE;PA;Porto de Moz (PA);-2,197127114;-52,69792827;AMAZONIA;1289294;3 - Moderada Efetividade;0.512079304;0.41666667;0.60416667;0.50297619;0.31096771;0.77678571;0.5546875
2020;Federal;0000.00.3694;REFUGIO DA VIDA SILVESTRE DA ARARINHA AZUL;BA;Curaçá (BA), Juazeiro (BA);-9,181867439;-39,80098664;CAATINGA;29234;3 - Moderada Efetividade;0.457651255;0.4375;0.58012821;0.41666667;0.22922667;0.63671875;0.53571429
2019;Federal;0000.00.3694;REFUGIO DA VIDA SILVESTRE DA ARARINHA AZUL;BA;Curaçá (BA), Juazeiro (BA);-9,181867439;-39,80098664;CAATINGA;29234;3 - Moderada Efetividade;0.447336688;0.45833333;0.50925926;0.3125;0.23158619;0.7265625;0.546875
2018;Federal;0000.00.3694;REFUGIO DA VIDA SILVESTRE DA ARARINHA AZUL;BA;Curaçá (BA), Juazeiro (BA);-9,181867439;-39,80098664;CAATINGA;29234;4 - Reduzida Efetividade;0.284349828;0.0;0.47395833;0.26041667;0.24010264;0.7;0.703125
2020;Estadual;0000.53.3179;REFUGIO DA VIDA SILVESTRE DA MATA SECA;DF;Brasília (DF);-15,5734991;-47,87950638;CERRADO;253;5 - Não Efetiva;0.197515005;0.0;0.25;0.5;0.125;0.375;0.375
2020;Estadual;0000.29.2016;REFUGIO DA VIDA SILVESTRE DA SERRA DOS MONTES ALTOS;BA;Candiba (BA), Guanambi (BA), Palmas de Monte Alto (BA), Pindaí (BA), Sebastião Laranjeiras (BA), Urandi (BA);-14,44171282;-42,97662995;CAATINGA;27489;3 - Moderada Efetividade;0.458182557;0.54111111;0.57916667;0.33333333;0.33520942;0.5390625;0.4625
2018;Estadual;0000.29.2016;REFUGIO DA VIDA SILVESTRE DA SERRA DOS MONTES ALTOS;BA;Candiba (BA), Guanambi (BA), Palmas de Monte Alto (BA), Pindaí (BA), Sebastião Laranjeiras (BA), Urandi (BA);-14,44171282;-42,97662995;CAATINGA;27489;4 - Reduzida Efetividade;0.388701922;0.34782609;0.49404713;0.285714;0.50607143;0.39166667;0.35416667
2019;Estadual;0000.29.2016;REFUGIO DA VIDA SILVESTRE DA SERRA DOS MONTES ALTOS;BA;Candiba (BA), Guanambi (BA), Palmas de Monte Alto (BA), Pindaí (BA), Sebastião Laranjeiras (BA), Urandi (BA);-14,44171282;-42,97662995;CAATINGA;27489;4 - Reduzida Efetividade;0.339886495;0.08333333;0.575;0.33333333;0.3408801;0.546875;0.40625
2020;Federal;0000.00.1907;REFUGIO DA VIDA SILVESTRE DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,37473583;-40,16229161;MATA ATLANTICA;15024;2 - Efetiva;0.6448987;0.91666667;0.81018519;0.29166667;0.65105459;0.77777778;0.5625
2019;Federal;0000.00.1907;REFUGIO DA VIDA SILVESTRE DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,37473583;-40,16229161;MATA ATLANTICA;15024;2 - Efetiva;0.637756993;0.91087963;0.80555556;0.29166667;0.66220692;0.77777778;0.52678571
2018;Federal;0000.00.1907;REFUGIO DA VIDA SILVESTRE DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,37473583;-40,16229161;MATA ATLANTICA;15024;3 - Moderada Efetividade;0.565927839;0.703125;0.80208333;0.29166667;0.52128414;0.57638889;0.59027778
2017;Federal;0000.00.1907;REFUGIO DA VIDA SILVESTRE DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,37473583;-40,16229161;MATA ATLANTICA;15024;3 - Moderada Efetividade;0.521093327;0.65509259;0.80952381;0.3125;0.4522127;0.40277778;0.578125
2018;Federal;0000.00.1911;REFUGIO DA VIDA SILVESTRE DE SANTA CRUZ;ES;Aracruz (ES), Fundão (ES), Serra (ES);-20,00772998;-40,05127108;MARINHO;17749;3 - Moderada Efetividade;0.485271626;0.53908402;0.54166667;0.34166667;0.35971767;0.62019231;0.54861111
2017;Federal;0000.00.1911;REFUGIO DA VIDA SILVESTRE DE SANTA CRUZ;ES;Aracruz (ES), Fundão (ES), Serra (ES);-20,00772998;-40,05127108;MARINHO;17749;3 - Moderada Efetividade;0.483730182;0.54861111;0.51388889;0.36111111;0.4038118;0.64285714;0.46875
2019;Federal;0000.00.1911;REFUGIO DA VIDA SILVESTRE DE SANTA CRUZ;ES;Aracruz (ES), Fundão (ES), Serra (ES);-20,00772998;-40,05127108;MARINHO;17749;3 - Moderada Efetividade;0.463151503;0.53759259;0.53645833;0.33928571;0.32881547;0.64903846;0.44642857
2020;Federal;0000.00.1911;REFUGIO DA VIDA SILVESTRE DE SANTA CRUZ;ES;Aracruz (ES), Fundão (ES), Serra (ES);-20,00772998;-40,05127108;MARINHO;17749;3 - Moderada Efetividade;0.413745603;0.40769676;0.55833333;0.36574074;0.20143921;0.65625;0.40625
2020;Federal;0000.00.1880;REFUGIO DA VIDA SILVESTRE DE UNA;BA;Una (BA);-15,1802427;-39,10866096;MATA ATLANTICA;23262;3 - Moderada Efetividade;0.435983901;0.5;0.44871795;0.33854167;0.19768821;0.73511905;0.51041667
2019;Federal;0000.00.1880;REFUGIO DA VIDA SILVESTRE DE UNA;BA;Una (BA);-15,1802427;-39,10866096;MATA ATLANTICA;23262;4 - Reduzida Efetividade;0.363915477;0.4375;0.38194444;0.25;0.16775832;0.4765625;0.5375
2018;Federal;0000.00.1880;REFUGIO DA VIDA SILVESTRE DE UNA;BA;Una (BA);-15,1802427;-39,10866096;MATA ATLANTICA;23262;4 - Reduzida Efetividade;0.358293882;0.4375;0.31666667;0.375;0.17725367;0.40277778;0.5
2017;Federal;0000.00.1880;REFUGIO DA VIDA SILVESTRE DE UNA;BA;Una (BA);-15,1802427;-39,10866096;MATA ATLANTICA;23262;4 - Reduzida Efetividade;0.342971154;0.4375;0.29166667;0.34722222;0.1803385;0.38125;0.47321429
